F,A,FT,L,LF,MN,O,PE,PO,SC,SE,US,A_C,feature
0,0,0,1,1,0,0,0,0,0,0,0,0,本製品は、企業のユーザインタフェースガイドラインに準拠すること。
0,0,0,1,1,0,0,0,0,0,0,0,0,本製品は、企業のカラースキームに準拠すること。
0,0,0,0,1,0,0,0,0,0,0,0,0,本製品の外観は、プロフェッショナルであること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品は、アジャスターと修理費見積もり担当者によって使いやすいものでなければならない。アジャスターと修理費見積もり担当者の95％は、製品が使いやすいと感じるようにすること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品を使用することで、修理費見積もり担当者の生産性が向上すること。本製品を使用してから1ヶ月以内に、80％の修理費見積もり担当者が生産性が向上したと同意すること。
0,0,0,0,0,0,0,0,0,0,0,1,0,ユーザが本製品を使用して満足を感じること。全体の85％のユーザが、本製品に満足すること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品は、アジャスターと修理費見積もり担当者が容易に習得できるものであること。本製品は、2日間のオンサイトトレーニングで習得できるものであること。
0,0,0,0,0,0,0,0,0,0,0,1,0,ユーザは、本製品の使用中に、説明書を容易に見つけることができること。ユーザ向けのヘルプは、システムの90％の範囲内で見つけられること。
0,0,0,0,0,0,0,1,0,0,0,0,0,リサイクル部品の検索は15秒以内であること。検索結果が15秒以内に返ってくること。
0,0,0,0,0,0,0,1,0,0,0,0,0,優先修理施設の検索は8秒以内に行うこと。8秒以内に、優先修理施設が返されること。
0,0,0,0,0,0,0,1,0,0,0,0,0,リサイクル部品の監査報告は、10秒以内にユーザに返却されること。監査報告書は10秒以内に返却されること。
0,0,0,0,0,0,0,1,0,0,0,0,0,優先修理施設の評価は5秒以内に保存されること。保存は5秒以内に行われるものとする。
0,1,0,0,0,0,0,0,0,0,0,0,0,本製品は、企業のオンライン可用性スケジュールを遵守すること。本アプリケーションは、可用性スケジュールに基づいて予定された停止時間の98％以内でのみ停止される。
0,1,0,0,0,0,0,0,0,0,0,0,0,本製品は、98%のuptime（稼働時間）を達成すること。本製品は、利用可能なオンライン時間の2％を超えて故障しないこと。
0,0,0,0,0,0,0,1,0,1,0,0,0,本製品は、最大1500人の同時ユーザを扱える製品であること。本製品は、一度に1500人のユーザでパフォーマンスを発揮すること。
0,0,0,0,0,0,0,0,0,1,0,0,0,"1日あたりのリサイクル部品記録数は、平均50,000個とする。"
0,0,0,0,0,0,0,0,0,1,0,0,0,"本製品は、最初の発売から2年以内に、10,000人の同時使用ユーザを扱えること。"
0,0,0,0,0,0,1,0,0,0,0,1,0,修理工場の汚れや騒音の中において、見積もり担当者は、本製品を操作できること。
0,0,0,0,0,0,1,0,0,0,0,0,0,本製品は、1日1回、午前1時頃にChoicePartsシステムと整合性をとること。
0,0,0,0,0,1,1,0,0,0,0,0,0,本製品のメンテナンスは、企業が定めたメンテナンスウィンドウの範囲内で行われること。
0,0,0,0,0,0,1,0,0,0,0,0,0,本製品は、コーポレートサポートセンターを利用してサポートを受けることができること。
0,0,0,0,0,0,1,0,0,0,0,0,0,本製品のインストールとアップグレードは、定められた発売期間内に、ミドルウェア技術チームが行うこと。
0,0,0,0,0,0,0,0,0,0,1,0,1,アジャスターのみがリサイクルパーツ監査レポートを要求する権限を持つこと。アジャスターの役割を持たないユーザは、リサイクルパーツの監査を要求することはできない。
0,0,0,0,0,0,0,0,0,0,1,0,1,管理者の役割をもつアジャスターのみが優先修理施設の格付けを更新できること。管理者の役割を持たないユーザは、修理施設の評価にアクセスできない。
0,0,0,0,0,0,0,0,0,0,1,0,1,修理費見積もり担当者のみがリサイクル部品の検索を行うものとする。修理費見積もり担当者の役割を持たないユーザは、リサイクル部品の検索にアクセスしてはならない。
0,0,0,0,0,0,0,0,0,0,1,0,0,有効なデータのみをシステムに入力すること。無効なデータを入力してはならない。
0,0,0,0,0,0,0,0,0,0,1,0,1,ある保険会社が他の保険会社の請求データを閲覧することはできない。
0,0,0,0,0,0,0,0,0,0,1,0,0,本製品には、コンピュータウイルスが混入しないこと。
0,0,0,0,0,0,0,0,0,0,1,0,0,本システムは、サービス妨害を含む悪意のある攻撃を防ぐことができること。
0,0,0,1,0,0,0,0,0,0,0,0,0,本製品は、Sarbanes-Oxley法に準拠していること。
0,0,0,1,0,0,0,0,0,0,0,0,0,本製品は、再生部品の使用に関する推定法に準拠していること。
0,0,0,1,0,0,0,0,0,0,0,0,0,本製品は、保険金請求処理に関する保険規制に準拠していること。
1,0,0,0,0,0,0,0,0,0,0,0,0,ユーザは、車両の位置と半径（マイル）を使って、希望する修理施設を検索すること。
1,0,0,0,0,0,0,0,0,0,0,0,0,車両データには、車両の年式、メーカー、モデルが含まれること。
1,0,0,0,0,0,0,0,0,0,0,0,0,車両の位置には、住所、都市名、州名、郵便番号が含まれること。
1,0,0,0,0,0,0,0,0,0,0,0,0,本システムは、郵便番号が不明な場合、住所の市と州の郵便番号を特定する。
1,0,0,0,0,0,0,0,0,0,0,0,0,見積もり担当者は、利用可能な部品が返されない場合、リサイクル部品を修理費見積もりに適応してはならない。
1,0,0,0,0,0,0,0,0,0,0,0,0,アジャスターは、修理費見積もりを確認するものとする。
1,0,0,0,0,0,0,0,0,0,0,0,0,アジャスターは、修理費見積もりのリサイクル部品監査を要求するものとする。
1,0,0,0,0,0,0,0,0,0,0,0,1,監査報告書は、後の時点で他のアジャスターが利用できるものとする。
1,0,0,0,0,0,0,0,0,0,0,0,0,ユーザは、優先する修理項目の見積もり額を表示するように選択する。
1,0,0,0,0,0,0,0,0,0,0,0,0,現在の修理項目の見積もり額をユーザに表示すること。
1,0,0,0,0,0,0,0,0,0,0,0,0,優先修理項目の評価は、システムに保存されるものとする。
0,0,0,0,0,0,1,0,1,0,0,0,0,本製品は、市販されているほとんどのデータベース管理システム（DBMS）に対応しており、DBMSが本製品と同じマシンに設置されていても、コンピュータネットワーク上の別のマシンに設置されていても動作すること。
0,0,0,0,0,0,1,0,0,0,0,0,0,本製品は、JavaランタイムがインストールできるすべてのOS上で、サーバーソフトウェアと一緒に機能すること。
0,0,0,0,0,0,1,0,1,0,0,0,0,本製品は、データベース管理システム（DBMS）との連携が必要である。DBMSは、製品と同じマシン上にあっても、同じコンピュータネットワーク上にある別のマシン上にあっても動作すること。
0,0,0,0,0,0,1,0,0,0,0,0,0,本製品は、Web/アプリケーションサーバ技術を利用した製品であること。オープンソースの例としては、Apache WebサーバのTomcatやJBossアプリケーションサーバなどがある。
0,0,0,0,0,0,1,0,0,0,0,0,0,Oracle DB2 MySqlやHSQLのようなデータベース管理システムを、本製品と統合する必要がある。
0,0,0,0,1,0,0,0,0,0,0,0,0,本製品のルック・アンド・フィールは、ロゴやブランディング、アイデンティティなど、顧客の組織の観点を、取り入れることができるものでなければならない。
0,0,0,0,1,0,0,0,0,0,0,0,0,本製品は、保守的でプロフェッショナルな外観を持つこと。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品は、顧客が使いたくなるような製品であること。調査対象となったユーザの80％が、発売後2週間後に製品を定期的に使用していると報告していること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品は簡単に使用できること。90%のユーザが、製品使用後5分以内に会議室の予約に成功すること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品は、必要に応じてユーザにフィードバックをしなければならない。調査対象となったユーザの80％が、本製品がユーザの行動を正確に確認していると回答すること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品では、ユーザがターゲット市場の国の一つから選択した言語を選択できること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品では、スタートページやビューの設定をカスタマイズできること。
0,0,0,0,0,0,0,0,0,0,0,1,0,従業員は、数分で本製品を使いこなすことができること。本製品において、製品の使用の15分以内で、ユーザは会議の定や会議室の予約ができるようになること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品では、多くのウェブユーザに、親和性の高い、標準的なナビゲーションメニューを使用すること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品では、利用可能な会議室を直感的に検索できること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品は、米国障害者法に準拠した製品であること。
0,0,0,0,0,0,0,1,0,0,0,1,0,本製品において、ユーザの思考の流れを妨げない程度の速さで応答すること。90%のタスクが5秒以内に完了すること。98%のタスクが8秒以内に完了すること。
0,1,0,0,0,0,0,0,0,0,0,0,0,サーバーの故障を除いて、ソフトウェア製品は99.99%の連続稼働時間を達成するものとする。
0,0,1,0,0,0,0,0,0,0,0,0,0,本製品は、製品内で発生した問題の例外ログを作成し、分析と解決のために当社に送信すること。
0,0,0,0,0,0,0,1,0,1,0,0,0,"本製品は、最大で1,000件の同時リクエストに対応できること。この数は、リリース2までに2,000まで増加する予定である。この同時処理能力は、早朝や午後の遅い時間帯など、スケジューリングのピーク時にも対応できるものでなければならない。"
0,0,0,0,0,0,0,0,0,1,0,0,0,本製品は、発売から2年以内に1時間あたり10000件のトランザクションを処理できるものとする。この値は、リリース2までに20000に増加させること。
0,1,0,0,0,0,0,0,0,1,0,0,0,本製品は、顧客のインストールごとに少なくとも5年間動作すること。
0,0,0,0,0,0,1,0,0,0,0,0,0,本製品は、オフィス環境で使用される必要がある。
0,0,0,0,0,0,1,0,0,0,0,0,0,本製品は、任意のHTMLブラウザでインタフェースを備える必要がある。本製品は、ユーザと製品の間で問題なくデータを送信が可能なこと。本製品は、テストされたすべてのHTMLブラウザの80％（最低でも8つのブラウザ）でHTMLを正しく表示する必要がある。
0,0,0,0,0,0,1,0,0,0,0,0,0,本製品は、様々なデータベース管理システムへのインターフェースを備えること。本製品は、すべてのトランザクションの100％において、データベース管理システムと正常に通信できなければならない。
0,0,0,0,0,0,1,0,0,0,0,0,0,本製品は、様々なメールサーバとのインタフェースを備えること。本製品は、電子メールを送信できること。
0,0,0,0,0,0,1,0,0,0,0,0,0,本製品は、バイナリーファイルまたはZIPファイルとしてインターネット経由で配布可能であること。
0,0,0,0,0,0,1,0,0,0,0,0,0,本製品は、パッケージCDとして配布可能であること。
0,0,0,0,0,0,1,0,0,0,0,0,0,本製品は、1サーバ、2-5サーバ、5サーバ以上のライセンスとして提供されること。
0,0,0,0,0,0,0,1,0,0,0,1,0,新規ユーザが10分以内にシステムに追加できなければならない。新規ユーザの90％が10分以内にシステムにログインできていること。
0,0,0,0,0,1,0,0,0,0,0,0,0,本製品は、デザインパターンとコーディングのベストプラクティスを用いて設計されている必要がある。メンテナンスソフトウェア開発者の90％は、2営業日で新機能を製品に統合すること。
0,0,0,0,0,1,0,0,0,0,0,0,0,本製品は、エンドユーザが様々なデータベース管理システムで使用できるように、高度な設定が可能な製品であること。80%のエンドユーザが、製品のソフトウェアコードを変更することなく、新しいデータベース管理システムを製品に統合することができること。
0,0,0,0,0,1,0,1,0,0,0,0,0,メンテナンスリリースは、年に一度、顧客に提供されること。本リリースは、顧客の80％が5分以内にインストールできること。
0,0,0,0,0,0,0,0,0,0,0,1,0,すべての登録ユーザーは、インターネットを通じて製品サポートサイトにアクセスできること。登録ユーザの70％は、サポートサイトを利用してから5分以内に問題の解決策を見つけることができること。
0,0,0,0,0,1,0,0,0,0,0,1,0,顧客は、製品のライフサイクルを通じて、新しい間取り図を製品に容易に統合できること。新しい間取り図を製品に統合することは、製品サポートスタッフのサポートをほとんど受けずに可能であること。
0,0,0,0,0,1,0,0,0,0,0,0,0,本製品は、将来のリリースにおいて、ターゲット市場の国の言語以外の外国語に翻訳されること。新しいターゲット市場ごとに、その市場の言語用に製品を設定するのに5日以上かからないこと。
0,0,0,0,0,0,1,0,0,0,0,0,0,本製品は、複数のデータベース管理システムとの統合を想定している。本製品は、Oracle SQL Server DB2 MySQL HSQLおよびMS Accessで動作すること。
0,0,0,0,0,1,1,0,0,0,0,0,0,本製品は、2日以内にあらゆる動作環境に設置可能であること。
0,0,0,0,0,0,0,0,0,0,1,0,1,本製品は、会社の従業員または会社が承認したユーザーIDを持つ外部ユーザのみが製品にアクセスできることを保証するものとする。すべてのログオンは、会社の従業員または会社が承認したユーザIDを持つ外部ユーザによって100％行われること。
0,0,0,0,0,0,0,0,0,0,1,0,1,管理者のみが、ユーザによる予約の検索クエリを実行できること。ユーザによる予約の検索クエリは、100%管理者のみのログオンから行うこと。
0,0,0,0,0,0,0,0,0,0,1,0,0,本製品は、データベースのデータが、ユーザが入力したデータと一致することを保証するものである。システム内の各会議室の予約には、ユーザが入力したものと同じ情報が含まれること。
0,0,0,0,0,0,0,0,0,0,1,0,0,本製品は、悪意のあるデータの入力を防止します。悪意のあるデータが入力されても、本製品や隣接するハードウェア、ソフトウェアシステムのデータが100%破壊されないこと。
0,0,1,0,0,0,0,0,0,0,0,0,0,悪意のあるデータが入力されても、本製品および／または依存するデータベース／ファイルシステムが稼働し続けること。本製品および／または依存するデータベース／ファイルシステムは、悪意のあるデータが製品に入力されても、100％クラッシュしないこと。
0,0,0,0,0,0,0,0,0,0,1,0,0,本製品は、新たな脅威が出現した際に、ソフトウェアの自動アップデートを受信する機能を有すること。100%のお客様が、インストールされた製品に送信されるソフトウェアの自動アップデートを受信できること。
0,0,0,0,0,0,0,0,0,1,0,0,0,製品の言語は、ターゲット市場のすべての国に対応していること。各ターゲット市場国の調査回答者の90％が、製品の言語が受け入れ可能であると判断する。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品は、ユーザのロケールに応じてカレンダーの日付と時刻を表示できること。各ターゲット市場の国の調査回答者の90％が、製品の日付と時間のフォーマットが正しいと回答すること。
0,0,0,0,0,0,1,0,0,0,0,0,0,本製品は、J2SE/J2EEのプログラミング言語ライブラリで開発されること。
1,0,0,0,0,0,0,0,0,0,0,0,0,本製品は、作成した各会議に主催者の連絡先を割り当てるものする。
1,0,0,0,0,0,0,0,0,0,0,0,0,本製品は、会議の謝辞を記録すること。
1,0,0,0,0,0,0,0,0,0,0,0,0,本製品は、新しい会議室を保管すること。
1,0,0,0,0,0,0,0,0,0,0,0,0,本製品は、既存の会議室を更新する。
1,0,0,0,0,0,0,0,0,0,0,0,0,本製品では、検索パラメータに応じて会議室の備品を表示すること。
1,0,0,0,0,0,0,0,0,0,0,0,0,本製品は、検索パラメータに応じて会議室を表示すること。
1,0,0,0,0,0,0,0,0,0,0,0,0,本製品は、備品の輸送要求を、建物の担当者に通知するものとする。
1,0,0,0,0,0,0,0,0,0,0,0,1,この製品では、権限のあるユーザが複数のレポートのビューで会議のスケジュールを確認できること。
1,0,0,0,1,0,0,0,0,0,0,0,0,本製品は、カスタマイズ可能なルックアンドフィールを備えること。
0,0,0,0,0,0,0,1,0,0,0,0,0,管理者は、管理画面から5秒以内にプリペイドカードを有効化できること。
0,0,0,0,0,0,0,1,0,0,0,0,0,顧客は、PIN番号を入力することで、5秒以内にプリペイドカードの状態を確認することができること。
0,0,0,0,0,0,0,1,0,0,0,0,0,本システムでは、5分以内にPay as you goユーザとしてウェブサイトに登録できること。
0,0,0,0,0,0,0,1,0,0,0,0,0,本システムでは、顧客が10分以内に「映画見放題」のユーザ登録ができること。
0,0,0,0,0,0,0,1,0,0,0,0,0,本システムでは、既存の顧客がメールアドレスとパスワードで5秒以内にログインできること。
0,0,0,0,0,0,0,1,0,0,0,0,1,本システムは、顧客がアカウントをキャンセルできるようにし、プロセスは2分以内に終了すること。これにより、データベースはそのアカウントを非アクティブとみなし、顧客はウェブサイトにログインできなくなること。
0,0,0,0,0,0,0,1,0,0,0,0,1,本システムは、管理者が1分以内に顧客のアカウントを無効にできること。これにより、顧客はウェブサイトにアクセスすることができなくなる。
0,0,0,0,0,0,0,1,0,0,0,0,0,本システムは、管理者が5分以内にウェブサイト上で映画を追加、削除できること。入力された映画情報は、データベースに保存され、ウェブサイト上で公開される。
0,0,0,0,0,0,0,1,0,0,0,0,0,本システムは、管理者が5分以内にサイト上のカテゴリーを追加・削除できること。
0,0,0,0,0,0,0,1,0,0,0,0,0,本システムは、Izogn Managerが2分以内に売上と使用統計にアクセスできるようにすること。
0,0,0,0,0,0,0,1,0,0,0,0,0,本システムは、管理者が2分以内に、一意のプリペイドPINを生成し、生成されたPINを使用してExcelファイルを生成できるようにすること。
0,0,0,0,1,0,0,0,0,0,0,0,0,本ウェブサイトは、すべての視聴者にとって魅力的であること。本ウェブサイトは、楽しく見えること、色は明るく鮮やかであること。
0,0,0,0,1,0,0,0,0,0,0,0,0,本ウェブサイトは、アフリカ的な雰囲気を備えるべきだが、アフリカ以外の人にも受け入れられるサイトにすること。サービス内容を紹介するページではアニメーションを使用し、ユーザーの興味を引き、登録を促すこと。
0,0,0,0,1,0,0,0,0,0,0,0,0,本ウェブサイトのデザインは、モダンでクリーンで簡潔であること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品は、インターネットの初級ユーザの90％が使用できること。
0,0,0,0,0,0,0,0,0,0,0,1,0,顧客がアカウントを作成するために必要なページ数は、最大4ページとすること。
0,0,0,0,0,0,0,0,0,0,0,1,0,顧客は、ウェブサイトにログインした後、2クリック以内でストリーミング動画に、アクセスできるようになること。
0,0,0,0,0,0,0,0,0,0,0,1,0,無記名のアンケートにより、2週間の利用で70％のお客様がストリーミング動画を安心して購入できると回答すること。
0,0,0,0,0,0,0,0,0,0,0,1,0,無記名アンケートで、95％の顧客が、システムを1か月使用した後、プリペイドカードを快適に使用および購入できることが示されること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品は、顧客の購入の好みや情報を保持するものとする。
0,0,0,0,0,0,0,0,0,0,0,1,0,本製品は、インターネットのスキルが初級の顧客が、簡単にストリーミング動画を購入して視聴が可能であること。顧客は、事前に決められた映画を3分以内に購入して視聴できるようにする。
0,0,0,0,1,0,0,0,0,0,0,1,0,本製品は、ウェブサイトに精通しているユーザが自然に理解できるような記号や用語を使用していること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本ウェブサイトでは、ユーザとのやりとりに標準的なインターネットの既約を使用する。
0,0,0,0,0,0,0,1,0,0,0,0,0,ユーザと自動化されたシステムとの間のあらゆるインタフェースは、以下の例外で指摘されない限り、最大応答時間が5秒であること。
0,0,0,0,0,0,0,1,0,0,0,0,0,ストリーミング動画やプリペイドカードをクレジットカードで購入する場合、処理時間は最大15秒の応答時間を必要とすること。
0,0,0,0,0,0,0,1,0,0,0,0,0,動画をストリーミングする場合、バッファリング時間は10秒以下でなければならない（これに加えて、ユーザの接続による遅延が発生する）。
0,0,0,0,0,0,0,1,0,0,0,0,0,ストリーミング中にバッファリングが発生するのは、ユーザの接続に遅延が発生した場合のみとする。
0,0,0,0,0,0,0,0,0,0,1,0,1,すべてのクレジットカード情報は、サーバー上で保護され、権限のあるIzogn管理者のみがアクセスできること。情報はデータベース内で暗号化される。
0,1,0,0,0,0,0,0,0,0,0,0,0,本ウェブサイトは24時間365日利用可能であること。
0,1,0,0,0,0,0,0,0,0,0,0,0,ウェブサイトは99.5%の稼働時間を達成すること。
0,1,0,0,0,0,0,0,0,0,0,0,0,すべての動画がいつでもオンデマンドで配信されること。
0,0,1,0,0,0,0,0,0,0,0,0,0,ストリーミングサーバーがダウンしても、本ウェブサイトは継続して運営されること。
0,0,1,0,0,0,0,0,0,0,0,0,0,決済ゲートウェイがダウンしても、ウェブサイトは継続して運営されること。
0,0,0,0,0,0,0,0,0,1,0,0,0,ストリーミングサーバーは、50台の同時接続に対応する。
0,0,0,0,0,0,0,0,0,1,0,0,0,ストリーミングサーバーは、最大700本の動画に対応するが、より多くの動画に対応するために新しいサーバーを追加することができること。
0,0,0,0,0,0,0,0,0,1,0,0,0,"本サーバーは、最大1,000人の同時接続ユーザーをサポートする。"
0,0,0,0,0,0,0,0,0,1,0,0,0,本ウェブサイトは10万人の顧客をサポートできるものであること。
0,0,0,0,0,1,0,0,0,0,0,0,0,本製品は、最低2年間、最大保守予算内で動作することが期待される。
0,0,0,0,0,0,1,0,0,0,0,0,0,本ウェブサイトのすべての側面は、インターネット上のウェブブラウザによってアクセスされるものとする。
0,0,0,0,0,0,1,0,0,0,0,0,0,現行のウェブサイトをサポートするのと同じハードウェアを使用して、新しいシステムを運用する。
0,0,0,0,0,0,1,0,0,0,0,0,0,以下のブラウザに対応すること。IE 5.X 6.0 Netscape 6.x 7.x 8.x and Firefox 1.0.
0,0,0,0,0,0,1,0,0,0,0,0,0,ウェブサイトは、クレジットカード決済を処理するために、CyberSource APIとのインタフェースを備える必要がある。
0,0,0,0,0,0,1,0,0,0,0,0,0,ウェブサイトは、MSN TV2と完全に連動している必要がある。
0,0,0,0,0,0,1,0,0,0,0,0,0,動画は、Windows Media Player 9.0でエンコードして配信すること。
0,0,0,0,0,0,1,0,0,0,0,0,0,動画は、56kおよび256kのストリーム用にエンコードされること。
0,0,0,0,0,1,0,0,0,0,0,0,0,Webサイトのプロモーション更新は、1日で更新のこと。
0,0,0,0,0,0,0,1,0,0,0,0,0,Izogn管理者は、ウェブサイトのカテゴリーリストを2分以内に更新できること。
0,0,0,0,0,0,0,1,0,0,0,0,0,Izognの管理者は、2分以内に新製品をウェブサイトに追加できるること。
0,1,0,0,0,0,1,0,0,0,0,0,0,本システムは、顧客へのサポートのために24時間のフリーダイヤルを提供する。
0,0,0,0,0,0,0,0,0,0,0,1,0,本Webサイトには、一般的な問題に対する回答と解決策が記載されたヘルプセクションを提供すること。
0,1,0,0,0,0,0,0,0,0,0,0,0,Velkatのスタッフは、午前7時から午後7時まで電話サポートを利用して、Izogn管理者に技術サポートを提供する。
0,0,0,0,0,1,1,0,0,0,0,0,0,本製品は、1営業日以内に指定された環境に設置できるものとする。
0,0,0,0,0,0,0,0,0,0,1,0,1,登録済みの顧客のみがストリーミング映画を購入できること。
0,0,0,0,0,0,0,0,0,0,1,0,1,顧客は、映画を購入し、2日間の視聴期間内である場合にのみ、映画をストリーム再生できること。
0,0,0,0,0,0,0,0,0,0,1,0,1,データベース内の顧客レコードにアクセスできるのは、許可された担当者のみとする。
0,0,0,0,0,0,0,0,0,0,1,0,1,管理者のみがプリペイドカードをアクティブ化でできること。
0,0,0,0,0,0,0,0,0,0,1,0,1,許可された担当者のみが販売情報にアクセスでること。
0,0,0,0,0,0,0,0,0,0,1,0,0,本ウェブサイトは、誤ったデータが入力された場合にそのデータが破損するの防止すること。
0,0,0,0,0,0,0,0,0,0,1,0,0,本ウェブサイトは意図的な悪用から身を守り、あらゆる場合に管理者に通知すること。
0,0,0,0,0,0,0,0,0,0,1,0,0,データベースの完全性を検証するために、データ完全性スクリプトが毎週実行される。
0,0,0,0,0,0,0,0,0,0,1,0,1,本ウェブサイトは、個人情報を収集する前に、本ウェブサイトのすべてのページでアクセス可能なプライバシーポリシーにより、その情報取扱方法をユーザーに周知するものとする。
0,0,0,0,0,0,0,0,0,0,1,0,0,本システムは、情報ポリシーの変更を顧客に通知すること。
0,0,0,0,0,0,0,0,0,0,1,0,1,本システムは、組織の情報ポリシーに準拠する場合にのみ個人情報を開示するものとする。
0,0,0,0,0,0,0,0,0,0,1,0,1,すべての顧客情報は、許可された担当者のみがアクセスできる安全なデータベースに保存されること。
0,0,0,0,0,0,0,0,0,0,1,0,0,すべてのクレジットカード情報はデータベースで暗号化すること。
0,0,0,0,0,0,0,0,0,0,1,0,0,ストリーミングサーバーには、悪意のあるウイルスの感染を防ぐためのウイルス対策ソフトウェアを搭載すること。
0,0,0,0,1,0,0,0,0,0,0,1,0,ウェブサイトはナイジェリアのすべての部族に対応する必要がある。
0,0,0,0,1,0,0,0,0,0,0,0,0,ウェブサイトは、宗教的または民族的グループに不快感を与えるものであってはならない。
0,0,0,0,1,0,0,0,0,0,0,0,0,本ウェブサイトは、ナイジェリア人だけでなく、すべてのアフリカ人にアピールする必要がある。
0,0,0,0,0,0,1,0,0,0,0,0,0,Webサイトは、ホームページにアニメーションを提供するためにFlashを使用しなければならない。
0,0,0,1,0,0,0,0,0,0,0,0,0,IzognMoviesは、アフリカの映画をストリーミングするために、適切な組織によって定められたライセンス条項を満たすものとする。
0,0,0,1,0,0,0,0,0,0,0,0,0,WebサイトはW3C標準に準拠すること。
0,0,0,1,0,0,0,0,0,0,0,0,0,PHPコードはPEAR標準に準拠すること。
1,0,0,0,0,0,0,0,0,0,0,0,0,このウェブサイトでは、顧客はタイトル俳優または監督で映画を検索できる。
1,0,0,0,0,0,0,0,0,0,0,0,0,ウェブサイトは、顧客が他の顧客による選択された映画のレビューを見ることができるようにするものとする。
1,0,0,0,0,0,0,0,0,0,0,0,0,ウェブサイトでは、顧客が、5ドル、10ドル、20ドルのプリペイドカードを、クレジットカードまたは郵送による支払い方法で購入できるようにすること。
1,0,0,0,0,0,0,0,0,0,0,0,0,本システムは、毎週金曜日にウェブサイトのメインページを自動的に更新し、ウェブサイトに追加された最新の映画4本を表示すること。
1,0,0,0,0,0,0,0,0,0,0,0,1,本システムは、ユーザがウェブサイトの「マイアカウント」セクションを介して請求先や連絡先の情報を更新できること。
1,0,0,0,0,0,0,0,0,0,0,0,0,プリペイドカードは、電子メールまたは印刷された紙のカードで配布すること。
1,0,0,0,0,0,0,0,0,0,0,0,1,登録済みの顧客のみがストリーミング映画を購入できる。
1,0,0,0,0,0,0,0,0,0,0,0,1,映画をストリーミングできるのは、顧客が映画を購入し、2日以内に映画をストリーミングできる場合のみとする。
1,0,0,0,0,0,0,0,0,0,0,0,0,ウェブサイトは、Izogn Managerが設定した様々なパラメータを持つ無料トライアル期間をサポートすることができなければならない。
1,0,0,0,0,0,0,0,0,0,0,0,1,ストリーミングムービーの売上はすべてデータベースに記録され、管理者によりアクセスされる。
1,0,0,0,0,0,0,0,0,0,0,0,1,登録されたすべての顧客情報は、顧客がアカウントを解約した後もデータベースに保存され、維持されること。
1,0,0,0,0,0,0,0,0,0,0,0,1,毎日の利用統計を記録し、管理者がアクセスできること。
1,0,0,0,0,0,0,0,0,0,0,0,1,オーナーは、すべてのストリーミングムービーに自由にアクセスできること。
0,0,0,0,0,0,0,1,0,0,0,0,0,合計リードサイクルタイムは、営業時間内（米国中部標準時の午前8時から午後8時まで）にリードボリュームの90％を占める場合は5分、営業時間外にリードボリュームの99％を占める場合は3分で完了しなければならない。
0,0,0,0,0,0,0,1,0,0,0,0,0,処理されたリードタイムの97％において、25秒以上の時間でリードタイムの評価が完了することはない。
0,0,0,0,0,0,0,1,0,0,0,0,0,25秒以上経過したリードタイムの場合、本システムはそのイベントと時間を記録する。
0,0,0,0,0,0,0,1,0,0,0,0,0,本プロセスは、全ライフサイクルのうちリードタイムが3分以内に割り当てられる自動担当者割り当てプロセスで定められた処理時間の条件に適合する必要がある。
0,0,0,0,0,0,1,0,0,0,0,0,0,リード洗浄プロセスは、確立された物理的なウェブサービス構造ないで動作する。
0,0,0,0,0,0,1,0,0,0,0,0,0,洗浄プロセスでは、リードデータを受信して処理する際に、xmlのような拘束力のない中立的なデータフォーマットを使用する必要がある。
0,1,0,0,0,0,0,0,0,0,0,0,0,欠陥レポートは、24時間365日、技術部門が利用できる。
0,0,0,0,0,1,0,0,0,0,0,0,0,洗浄パラメータは、定期メンテナンス時間中に更新される。
1,0,0,0,0,0,0,0,0,0,0,0,0,リードスコアが高い平均スコア内にある場合は、ARA機能によって処理される。
1,0,0,0,0,0,0,0,0,0,0,0,0,リード洗浄機能には、リードデータパラメータを保守できるインタフェースを備える。
1,0,0,0,0,0,0,0,0,0,0,0,1,リード洗浄機能は、ユーザの認証とパラメータの更新を行う権利を確認する。
1,0,0,0,0,0,0,0,0,0,0,0,0,リード洗浄機能は、エンタープライズシステムから返された潜在的なリードの重複を保存すること。
1,0,0,0,0,0,0,0,0,0,0,0,0,リード洗浄機能は、エンタープライズシステムから利用可能な担当者の期間リストを受け取ること。
0,0,0,0,1,0,0,0,0,0,0,0,0,本製品は、海上の船舶の様子を再現すること。
